code,ms_name,ms_category,ms_investment_style,ms_id
140046,UTI L/T Advantage Ser IV Dir Gr,ELSS,Large Blend,F00000Y5HK
140053,,,,
140054,,,,
140055,,,,
140056,,,,
140057,,,,
140058,,,,
140059,,,,
140060,,,,
140065,UTI CPO Ser VIII-IV 1996 Days Dir IDCW,Conservative Allocation,Large Blend,F00000Y6EQ
140066,UTI CPO Ser VIII-IV 1996 Days Reg Gr,Conservative Allocation,Large Blend,F00000Y6EN
140067,UTI CPO Ser VIII-IV 1996 Days Reg IDCW,Conservative Allocation,Large Blend,F00000Y6EO
140068,UTI CPO Ser VIII-IV 1996 Days Dir Gr,Conservative Allocation,Large Blend,F00000Y6EP
140084,,,,
140085,,,,
140086,,,,
140087,,,,
140088,,,,
140089,,,,
140094,,,,
140095,,,,
140102,,,,
140107,,,,
140108,,,,
140109,,,,
140111,,,,
140112,,,,
140114,,,,
140115,,,,
140116,UTI Banking & PSU Debt Reg Ann IDCW-R,Banking & PSU,,F00000Z99K
140117,,,,
140118,,,,
140119,,,,
140120,,,,
140121,UTI FTIF Ser XXV-X 1229D Dir Qt IDCW,Fixed Maturity Short-Term Bond,,F00000Y68N
140123,UTI FTIF Ser XXV-X 1229D Reg Gr,Fixed Maturity Short-Term Bond,,F00000Y68G
140124,UTI FTIF Ser XXV-X 1229D Reg Qt IDCW,Fixed Maturity Short-Term Bond,,F00000Y68I
140125,UTI FTIF Ser XXV-X 1229D Reg Fl IDCW,Fixed Maturity Short-Term Bond,,F00000Y68J
140126,UTI FTIF Ser XXV-X 1229D Dir Ann IDCW,Fixed Maturity Short-Term Bond,,F00000Y68P
140128,UTI FTIF Ser XXV-X 1229D Reg Ann IDCW,Fixed Maturity Short-Term Bond,,F00000Y68K
140129,UTI FTIF Ser XXV-X 1229D Reg Mt IDCW,Fixed Maturity Short-Term Bond,,F00000Y68H
140130,UTI FTIF Ser XXV-X 1229D Dir Gr,Fixed Maturity Short-Term Bond,,F00000Y68L
140135,UTI Banking & PSU Debt Dir Ann IDCW-R,Banking & PSU,,F00000Z99F
140136,,,,
140139,,,,
140140,ICICI Pru Cap Pro XI 2056D A Reg IDCW,Conservative Allocation,Large Blend,F00000Y6RR
140141,ICICI Pru Cap Pro XI 2056D A Dir IDCW,Conservative Allocation,Large Blend,F00000Y6RT
140142,ICICI Pru Cap Prot XI 2056 D A Dir Gr,Conservative Allocation,Large Blend,F00000Y6RS
140143,ICICI Pru Cap Prot XI 2056 D A Reg Gr,Conservative Allocation,Large Blend,F00000Y6RQ
140144,HDFC Dual Adv III 1224D Nov 2016 DirIDCW,Conservative Allocation,Large Growth,F00000YB4W
140145,HDFC Dual Adv III 1224D Nov 2016 Dir Gr,Conservative Allocation,Large Growth,F00000YB4X
140146,HDFC Dual Adv III 1224D Nov 2016 RegIDCW,Conservative Allocation,Large Growth,F00000YB4Y
140147,HDFC Dual Adv III 1224D Nov 2016 Reg Gr,Conservative Allocation,Large Growth,F00000YB4Z
140148,,,,
140149,,,,
140150,,,,
140151,,,,
140152,,,,
140153,,,,
140154,,,,
140155,,,,
140156,,,,
140157,,,,
140158,,,,
140159,,,,
140164,,,,
140165,,,,
140166,,,,
140167,,,,
140168,,,,
140169,,,,
140170,,,,
140171,,,,
140172,Edelweiss Large & Mid Gr,Large & Mid-Cap,Large Growth,F000000I4B
140173,Edelweiss Large & Mid IDCW-R,Large & Mid-Cap,Large Growth,F00000Z7VU
140174,Edelweiss Large & Mid Dir IDCW-R,Large & Mid-Cap,Large Growth,F00000Z7VT
140175,Edelweiss Large & Mid Dir Gr,Large & Mid-Cap,Large Growth,F00000PCXZ
140176,Edelweiss Liquid Retl Gr,Liquid,,F000002QZ8
140177,Edelweiss Liquid Retl Dl IDCW-R,Liquid,,F000002QZK
140178,Edelweiss Liquid Retl Wk IDCW-R,Liquid,,F00000Z7W9
140180,Edelweiss Liquid Retl Mn IDCW-R,Liquid,,F00000Z7W8
140181,Edelweiss Liquid Reg Dl IDCW-R,Liquid,,F000001A5V
140182,Edelweiss Liquid Reg Gr,Liquid,,F000001A77
140183,Edelweiss Liquid Reg Mn IDCW-R,Liquid,,F00000Z7WC
140184,Edelweiss Liquid Reg Fr IDCW-R,Liquid,,F00000ZHRP
140185,Edelweiss Liquid Reg Wk IDCW-R,Liquid,,F00000Z7WD
140188,Edelweiss Liquid Reg Ann IDCW-R,Liquid,,F00000Z7WA
140189,Edelweiss Liquid Reg Bns,Liquid,,F00000OQSF
140190,Edelweiss Liquid Reg IDCW-R,Liquid,,F00001157Z
140192,Edelweiss Liquid Dir Ann IDCW-R,Liquid,,F000010VW2
140193,Edelweiss Liquid Dir Dl IDCW-R,Liquid,,F00000PCY0
140194,Edelweiss Liquid Dir Bns,Liquid,,F00000SPRI
140195,Edelweiss Liquid Dir Wk IDCW-P,Liquid,,F00000PEQP
140196,Edelweiss Liquid Dir Gr,Liquid,,F00000PCY1
140197,Edelweiss Liquid Dir Mn IDCW-R,Liquid,,F00000Z7W6
140198,Edelweiss Liquid Dir IDCW-R,Liquid,,F000011UL0
140199,Edelweiss Liquid Dir Fr IDCW-R,Liquid,,F00000ZOX8
140200,,,,
140201,,,,
140202,,,,
140204,,,,
140205,,,,
140206,,,,
140207,,,,
140208,,,,
140209,,,,
140214,,,,
140216,,,,
140217,,,,
140218,,,,
140219,,,,
140220,,,,
140222,,,,
140223,,,,
140225,Edelweiss Mid Cap Gr,Mid-Cap,Mid Growth,F000000P5F
140226,Edelweiss Mid Cap IDCW-R,Mid-Cap,Mid Growth,F00000Z7WF
140227,Edelweiss Mid Cap Dir IDCW-R,Mid-Cap,Mid Growth,F00000Z7WE
140228,Edelweiss Mid Cap Dir Gr,Mid-Cap,Mid Growth,F00000PCY4
140229,Edelweiss Money Market Reg Gr,Dynamic Bond,,F000002ERD
140230,Edelweiss Money Market Instl Gr,Dynamic Bond,,F000002ELX
140232,Edelweiss Money Market Reg IDCW-R,Dynamic Bond,,F00000Z7VG
140233,Edelweiss Money Market Reg An IDCW-R,Dynamic Bond,,F000013MAJ
140235,Edelweiss Money Market Dir IDCW-R,Dynamic Bond,,F00000Z7VE
140236,Edelweiss Money Market Dir An IDCW-R,Dynamic Bond,,F00000Z5N0
140237,Edelweiss Money Market Dir Gr,Dynamic Bond,,F00000PCXX
140242,Edelweiss Greater China Eq Off-sh Gr,Global - Other,Large Growth,F00000418F
140243,Edelweiss Greater China Eq Off-sh Dir Gr,Global - Other,Large Growth,F00000PCY8
140255,Edelweiss ASEAN Equity Off Shore Reg Gr,Global - Other,Large Value,F00000ML2D
140256,Edelweiss ASEAN Equity Off Shore Dir Gr,Global - Other,Large Value,F00000PCY9
140273,Edelweiss US Value Equity Offshore Rg Gr,Global - Other,Large Value,F00000QA6A
140274,Edelweiss US Value Equity Offshore Dr Gr,Global - Other,Large Value,F00000QA6B
140283,Edelweiss Bnkg & PSU Debt Reg Gr,Banking & PSU,,F00000QFPB
140284,Edelweiss Bnkg & PSU Debt Reg IDCW-R,Banking & PSU,,F00000Z7VC
140286,Edelweiss Bnkg & PSU Debt Dir Gr,Banking & PSU,,F00000QFPD
140288,Edelweiss Bnkg & PSU Debt Dir IDCW-R,Banking & PSU,,F00000ZYH0
140289,Edelweiss Bnkg & PSU Debt Reg Wk IDCW-R,Banking & PSU,,F00000Z7V9
140290,Edelweiss Bnkg & PSU Debt Dir Wk IDCW-R,Banking & PSU,,F00000Z7VB
140291,Edelweiss Bnkg & PSU Deb Dir Fortn IDCW,Banking & PSU,,F000013AK6
140292,Edelweiss Bnkg & PSU Debt Reg Mn IDCW-R,Banking & PSU,,F00000Z7VD
140293,Edelweiss Bnkg & PSU Debt Dir Mn IDCW-R,Banking & PSU,,F00000Z7VA
140294,Edelweiss Bnkg & PSU Debt Reg Fr IDCW,Banking & PSU,,F00000QFPG
140295,Edelweiss Europe Dyn Eq Offshore Reg Gr,Global - Other,Large Blend,F00000SKMB
140296,Edelweiss Europe Dyn Eq Offshore Dir Gr,Global - Other,Large Blend,F00000SKMA
140297,Edelweiss Govt Sec Reg Gr,Government Bond,,F00000SQ10
140298,Edelweiss Govt Sec Dir Gr,Government Bond,,F00000SQ0V
140301,Edelweiss Govt Sec Reg IDCW-R,Government Bond,,F00000Z7VY
140302,Edelweiss Govt Sec Dir IDCW-R,Government Bond,,F000013L36
140303,Edelweiss Govt Sec Reg Wk IDCW-R,Government Bond,,F00000Z7W0
140304,Edelweiss Govt Sec Dir Wk IDCW-R,Government Bond,,F00000SQ0X
140307,Edelweiss Govt Sec Reg Mn IDCW-R,Government Bond,,F00000Z7VZ
140308,Edelweiss Govt Sec Dir Mn IDCW-R,Government Bond,,F000013JQ4
140310,Edelweiss Govt Sec Reg Ann IDCW-R,Government Bond,,F00000Z7VX
140327,Edelweiss Emer Mkt Opp Dir Gr,Global - Other,Large Blend,F00000TVJP
140328,Edelweiss Emer Mkt Opp Reg Gr,Global - Other,Large Blend,F00000TVJO
140333,,,,
140334,,,,
140336,,,,
140337,,,,
140339,,,,
140341,,,,
140343,,,,
140344,,,,
140345,,,,
140346,,,,
140347,Edelweiss Equity Savings Dir Gr,Equity - Savings,Large Blend,F00000UKI7
140348,Edelweiss Equity Savings Dir IDCW-R,Equity - Savings,Large Blend,F00000Z7VV
140349,Edelweiss Equity Savings Reg IDCW-R,Equity - Savings,Large Blend,F00000Z7VW
140350,Edelweiss Equity Savings Dir Bns,Equity - Savings,Large Blend,F00000UKI9
140351,Edelweiss Equity Savings Reg Gr,Equity - Savings,Large Blend,F00000UKI4
140352,Edelweiss Equity Savings Reg Bns,Equity - Savings,Large Blend,F00000UKI6
140353,Edelweiss Flexi Cap Dir Gr,Flexi Cap,Large Growth,F00000VB1J
140354,Edelweiss Flexi Cap Dir IDCW-R,Flexi Cap,Large Growth,F00000Z7VP
140355,Edelweiss Flexi Cap Reg Gr,Flexi Cap,Large Growth,F00000VB1H
140356,Edelweiss Flexi Cap Reg IDCW-R,Flexi Cap,Large Growth,F00000Z7VQ
140363,ICICI Pru Cap Prot XI 1222 D B Reg Gr,Conservative Allocation,Large Blend,F00000Y9LT
140364,ICICI Pru Cap Pro XI 1222D B Reg IDCW,Conservative Allocation,Large Blend,F00000Y9LU
140365,ICICI Pru Cap Pro XI 1222D B Dir IDCW,Conservative Allocation,Large Blend,F00000Y9LW
140366,ICICI Pru Cap Prot XI 1222 D B Dir Gr,Conservative Allocation,Large Blend,F00000Y9LV
140367,UTI FTIF Ser XXV-XI 1211D Dir Fl IDCW,Fixed Maturity Short-Term Bond,,F00000Y7HK
140368,UTI FTIF Ser XXV-XI 1211D Reg Gr,Fixed Maturity Short-Term Bond,,F00000Y7HC
140369,UTI FTIF Ser XXV-XI 1211D Reg Ann IDCW,Fixed Maturity Short-Term Bond,,F00000Y7HG
140370,UTI FTIF Ser XXV-XI 1211D Reg Qt IDCW,Fixed Maturity Short-Term Bond,,F00000Y7HE
140371,UTI FTIF Ser XXV-XI 1211D Reg Mt IDCW,Fixed Maturity Short-Term Bond,,F00000Y7HD
140372,UTI FTIF Ser XXV-XI 1211D Reg Fl IDCW,Fixed Maturity Short-Term Bond,,F00000Y7HF
140373,UTI FTIF Ser XXV-XI 1211D Dir Gr,Fixed Maturity Short-Term Bond,,F00000Y7HH
140374,UTI FTIF Ser XXV-XI 1211D Dir Mt IDCW,Fixed Maturity Short-Term Bond,,F00000Y7HI
140375,UTI FTIF Ser XXV-XI 1211D Dir Ann IDCW,Fixed Maturity Short-Term Bond,,F00000Y7HL
140376,UTI FTIF Ser XXV-XI 1211D Dir Qt IDCW,Fixed Maturity Short-Term Bond,,F00000Y7HJ
140377,,,,
140378,,,,
140379,,,,
140381,IDFC Hybrid Equity Reg Gr,Aggressive Allocation,Large Growth,F00000Y8YA
140382,IDFC Hybrid Equity Dir Gr,Aggressive Allocation,Large Growth,F00000Y8YC
140383,IDFC Hybrid Equity Dir IDCW-R,Aggressive Allocation,Large Growth,F00000Z8D4
140384,IDFC Hybrid Equity Reg IDCW-R,Aggressive Allocation,Large Growth,F00000Z8D5
140385,BNP Paribas Arbitrage Reg Gr,Arbitrage Fund,Large Blend,F00000Y8Y5
140386,BNP Paribas Arbitrage Dir Gr,Arbitrage Fund,Large Blend,F00000Y8Y8
140387,BNP Paribas Arbitrage Dir IDCW-R,Arbitrage Fund,Large Blend,F00000Z7JZ
140388,BNP Paribas Arbitrage Reg IDCW-R,Arbitrage Fund,Large Blend,F00000Z7K2
140389,,,,
140390,,,,
140391,,,,
140392,,,,
140393,SBI Dual Advantage Ser XVIII Dir IDCW,Conservative Allocation,,F00000Y9M0
140394,SBI Dual Advantage Ser XVIII Reg Gr,Conservative Allocation,,F00000Y9LX
140395,SBI Dual Advantage Ser XVIII Reg IDCW,Conservative Allocation,,F00000Y9LY
140396,SBI Dual Advantage Ser XVIII Dir Gr,Conservative Allocation,,F00000Y9LZ
140397,,,,
140398,,,,
140399,,,,
140400,,,,
140407,,,,
140408,,,,
140409,,,,
140410,,,,
140413,Kotak Equity Arbitrage Dir Ft IDCW-R,Arbitrage Fund,Large Blend,F00000Z8MW
140414,Kotak Equity Arbitrage Reg Ft IDCW-R,Arbitrage Fund,Large Blend,F00000Z8MZ
140415,UTI FTIF Ser XXV-XII 1198D Dir Ann IDCW,Fixed Maturity Short-Term Bond,,F00000Y9ME
140416,UTI FTIF Ser XXV-XII 1198D Reg Qt IDCW,Fixed Maturity Short-Term Bond,,F00000Y9M7
140417,UTI FTIF Ser XXV-XII 1198D Reg MtIDCW,Fixed Maturity Short-Term Bond,,F00000Y9M6
140418,UTI FTIF Ser XXV-XII 1198D Reg Fl IDCW,Fixed Maturity Short-Term Bond,,F00000Y9M8
140419,UTI FTIF Ser XXV-XII 1198D Dir Gr,Fixed Maturity Short-Term Bond,,F00000Y9MA
140420,UTI FTIF Ser XXV-XII 1198D Reg Gr,Fixed Maturity Short-Term Bond,,F00000Y9M5
140421,UTI FTIF Ser XXV-XII 1198D Dir IDCW,Fixed Maturity Short-Term Bond,,F00000Y9MC
140423,UTI FTIF Ser XXV-XII 1198D Dir Mt IDCW,Fixed Maturity Short-Term Bond,,F00000Y9MB
140424,UTI FTIF Ser XXV-XII 1198D Reg Ann IDCW,Fixed Maturity Short-Term Bond,,F00000Y9M9
140425,,,,
140426,,,,
140427,,,,
140428,,,,
140429,,,,
140430,,,,
140431,,,,
140432,,,,
140433,ICICI Pru Value Ser 10 Dir Gr,Mid-Cap,Large Growth,F00000YBEN
140434,ICICI Pru Value Ser 10 Reg IDCW,Mid-Cap,Large Growth,F00000YBEO
140435,ICICI Pru Value Ser 10 Reg Gr,Mid-Cap,Large Growth,F00000YBEP
140436,ICICI Pru Value Ser 10 Dir IDCW,Mid-Cap,Large Growth,F00000YBEM
140437,Navi Liquid Unclmd Red & Div > 3 Yrs,Liquid,,F000013WTO
140438,Nippon India Dual Adv FTF X-E Dir Gr,Conservative Allocation,Large Blend,F00000YCNO
140439,Nippon India Dual Adv FTF X-E Dir IDCW,Conservative Allocation,Large Blend,F00000YCNP
140440,Nippon India Dual Adv FTF X-E Reg Gr,Conservative Allocation,Large Blend,F00000YCNM
140441,Nippon India Dual Adv FTF X-E Reg IDCW,Conservative Allocation,Large Blend,F00000YCNN
140442,Mahindra Manu Eq Svg DhSn Yjn Dir IDCW-R,Equity - Savings,Large Growth,F00000Z8RT
140444,Mahindra Manu Eq Svg DhSn Yjn Dir Gr,Equity - Savings,Large Growth,F00000YD7F
140446,Mahindra Manu Eq Svg DhSn Yjn Reg IDCW-R,Equity - Savings,Large Growth,F00000Z8RU
140447,Mahindra Manu Eq Svg DhSn Yjn Reg Gr,Equity - Savings,Large Growth,F00000YD7D
140448,Sundaram Smart NIFTY100EqlWgt Dir IDCW-P,Index Funds,Large Blend,F00000YD05
140449,Sundaram Smart NIFTY100EqlWgt Dir IDCW-R,Index Funds,Large Blend,F00000Z95J
140450,Sundaram Smart NIFTY100EqlWgt Reg IDCW-R,Index Funds,Large Blend,F00000Z95K
140451,Sundaram Smart NIFTY100EqlWgt Reg IDCW-P,Index Funds,Large Blend,F00000YD03
140452,Sundaram Smart NIFTY 100 Eql Wgt Reg Gr,Index Funds,Large Blend,F00000YD02
140453,Sundaram Smart NIFTY 100 Eql Wgt Dir Gr,Index Funds,Large Blend,F00000YD04
140454,UTI L/T Advantage Ser V Dir Gr,ELSS,Large Blend,F00000YCJG
140455,UTI L/T Advantage Ser V Reg Gr,ELSS,Large Blend,F00000YCJI
140456,UTI L/T Advantage Ser V Reg IDCW,ELSS,Large Blend,F00000YCJH
140457,UTI L/T Advantage Ser V Dir IDCW,ELSS,Large Blend,F00000YCJF
140458,IDBI Midcap Fund Dir IDCW-R,Mid-Cap,Mid Growth,F00000Z8BV
140459,IDBI Midcap Fund Reg IDCW-R,Mid-Cap,Mid Growth,F00000Z8BW
140460,IDBI Midcap Fund Reg Gr,Mid-Cap,Mid Growth,F00000YDSZ
140461,IDBI Midcap Fund Dir Gr,Mid-Cap,Mid Growth,F00000YDT1
140463,Baroda S/T Bond B Dir Qt IDCW-P,Short Duration,,F00000YW5W
140465,Baroda S/T Bond A Qt IDCW-P,Short Duration,,F00000YVIL
140466,UTI FTIF Ser XXVI-I 1182D Dir Gr,Fixed Maturity Short-Term Bond,,F00000YCV2
140467,UTI FTIF Ser XXVI-I 1182D Reg Mt IDCW,Fixed Maturity Short-Term Bond,,F00000YCUY
140468,UTI FTIF Ser XXVI-I 1182D Dir Fl IDCW,Fixed Maturity Short-Term Bond,,F00000YCV5
140469,UTI FTIF Ser XXVI-I 1182D Reg Ann IDCW,Fixed Maturity Short-Term Bond,,F00000YCV1
140470,UTI FTIF Ser XXVI-I 1182D Dir Qt IDCW,Fixed Maturity Short-Term Bond,,F00000YCV4
140471,UTI FTIF Ser XXVI-I 1182D Dir Ann IDCW,Fixed Maturity Short-Term Bond,,F00000YCV6
140472,UTI FTIF Ser XXVI-I 1182D Reg Qt IDCW,Fixed Maturity Short-Term Bond,,F00000YCUZ
140473,UTI FTIF Ser XXVI-I 1182D Reg Fl IDCW,Fixed Maturity Short-Term Bond,,F00000YCV0
140474,UTI FTIF Ser XXVI-I 1182D Dir Mt IDCW,Fixed Maturity Short-Term Bond,,F00000YCV3
140475,UTI FTIF Ser XXVI-I 1182D Reg Gr,Fixed Maturity Short-Term Bond,,F00000YCUX
140476,,,,
140477,,,,
140478,,,,
140479,,,,
140480,,,,
140481,,,,
140486,SBI Long Term AIDCWnt FdSeriesIVDir IDCW,ELSS,Mid Growth,F00000YDFD
140487,SBI Long Term Advnt Fd Series IV Dir Gr,ELSS,Mid Growth,F00000YDFC
140488,SBI Long Term Advnt Fd Series IV Reg Gr,ELSS,Mid Growth,F00000YDFA
140489,SBI Long Term AIDCWnt FdSeriesIVReg IDCW,ELSS,Mid Growth,F00000YDFB
140500,ICICI Pru Value Ser 11 Reg Gr,Mid-Cap,Large Growth,F00000YE5Q
140501,ICICI Pru Value Ser 11 Reg IDCW,Mid-Cap,Large Growth,F00000YE5R
140502,ICICI Pru Value Ser 11 Dir Gr,Mid-Cap,Large Growth,F00000YE5S
140503,ICICI Pru Value Ser 11 Dir IDCW,Mid-Cap,Large Growth,F00000YE5T
140504,UTI Liquid Cash Plan Dir HY IDCW-R,Liquid,,F00000Z9BH
140505,,,,
140506,,,,
140507,,,,
140508,,,,
140509,,,,
140510,,,,
140511,,,,
140512,,,,
140513,,,,
140514,,,,
140515,,,,
140516,,,,
140517,UTI Liquid Cash Plan Reg Fl IDCW-R,Liquid,,F00000ZMW3
140518,,,,
140519,,,,
140520,UTI FTIF Ser XXVI-II 1176D Reg Gr,Fixed Maturity Short-Term Bond,,F00000YF22
140521,,,,
140522,,,,
140523,,,,
140524,,,,
140525,,,,
140526,,,,
140527,,,,
140528,,,,
140529,,,,
140530,Canara Robeco Ultra S/T Reg IDCW-P,Ulta Short Duration,,F00000YHEJ
140531,,,,
140532,,,,
140534,,,,
140535,,,,
140536,,,,
140537,ICICI Pru FMP Ser 80 1194D F Reg Gr,Fixed Maturity Short-Term Bond,,F00000YG5O
140538,ICICI Pru FMP Ser 80 1194D F Dir Gr,Fixed Maturity Short-Term Bond,,F00000YG5Q
140539,ICICI Pru FMP Ser 80 1194D F Dir IDCW,Fixed Maturity Short-Term Bond,,F00000YG5R
140540,ICICI Pru FMP Ser 80 1194D F Reg IDCW,Fixed Maturity Short-Term Bond,,F00000YG5P
140541,,,,
140542,,,,
140543,,,,
140544,,,,
140545,ICICI Pru FMP Ser 80 1187D G Reg Gr,Fixed Maturity Short-Term Bond,,F00000YHK5
140546,ICICI Pru FMP Ser 80 1187D G Reg IDCW,Fixed Maturity Short-Term Bond,,F00000YHK6
140547,ICICI Pru FMP Ser 80 1187D G Dir IDCW,Fixed Maturity Short-Term Bond,,F00000YHK8
140548,ICICI Pru FMP Ser 80 1187D G Dir Gr,Fixed Maturity Short-Term Bond,,F00000YHK7
140549,,,,
140550,,,,
140551,,,,
140552,,,,
140553,,,,
140554,,,,
140559,,,,
140560,,,,
140561,,,,
140562,,,,
140563,,,,
140564,,,,
140565,,,,
140567,,,,
140569,,,,
140575,Sundaram Top 100 Series VI Dir Gr,Large-Cap,,F00000YHUB
140576,Sundaram Top 100 Series VI Reg IDCW,Large-Cap,,F00000YHUA
140577,Sundaram Top 100 Series VI Dir IDCW,Large-Cap,,F00000YHUC
140578,Sundaram Top 100 Series VI Reg Gr,Large-Cap,,F00000YHU9
140585,HDFC FMP 1169D Feb 2017(1) Dir Gr,Fixed Maturity Short-Term Bond,,F00000YHZZ
140586,HDFC FMP 1169D Feb 2017(1) Dir Qt IDCW,Fixed Maturity Short-Term Bond,,F00000YI01
140587,HDFC FMP 1169D Feb 2017(1) Reg IDCW,Fixed Maturity Short-Term Bond,,F00000YHZX
140588,HDFC FMP 1169D Feb 2017(1) Reg Gr,Fixed Maturity Short-Term Bond,,F00000YHZW
140589,HDFC FMP 1169D Feb 2017(1) Reg Qt IDCW,Fixed Maturity Short-Term Bond,,F00000YHZY
140590,HDFC FMP 1169D Feb 2017(1) Dir IDCW,Fixed Maturity Short-Term Bond,,F00000YI00
140591,,,,
140592,,,,
140593,,,,
140594,,,,
140595,SBI Dual Advantage Ser XIX Reg Gr,Conservative Allocation,,F00000YN4R
140596,SBI Dual Advantage Ser XIX Dir IDCW,Conservative Allocation,,F00000YN4U
140597,SBI Dual Advantage Ser XIX Dir Gr,Conservative Allocation,,F00000YN4T
140598,SBI Dual Advantage Ser XIX Reg IDCW,Conservative Allocation,,F00000YN4S
140599,,,,
140600,,,,
140601,,,,
140602,,,,
140603,IDFC Credit Risk Dir Gr,Credit Risk,,F00000YJ1B
140604,IDFC Credit Risk Dir Qt IDCW-R,Credit Risk,,F00000Z8DZ
140605,IDFC Credit Risk Dir Hlf Yrly IDCW-R,Credit Risk,,F00000Z8DX
140606,IDFC Credit Risk Dir Prd IDCW-R,Credit Risk,,F00000Z8DY
140607,IDFC Credit Risk Reg Qt IDCW-R,Credit Risk,,F00000Z8E3
140608,IDFC Credit Risk Reg Ann IDCW-R,Credit Risk,,F00000Z8E0
140609,IDFC Credit Risk Reg Gr,Credit Risk,,F00000YJ16
140610,IDFC Credit Risk Dir Ann IDCW-R,Credit Risk,,F00000Z8DW
140611,IDFC Credit Risk Reg Hlf Yrly IDCW-R,Credit Risk,,F00000Z8E1
140612,IDFC Credit Risk Reg Prd IDCW-R,Credit Risk,,F00000Z8E2
140613,Mahindra Manu Low Duration Dir Gr,Low Duration,,F00000YJ12
140614,Mahindra Manu Low Duration Reg Dl IDCW-R,Low Duration,,F00000YJ0Z
140615,Mahindra Manu Low Duration Reg Wk IDCW-R,Low Duration,,F00000YJ11
140616,Mahindra Manu Low Duration Reg Mn IDCW-R,Low Duration,,F00000Z8RN
140617,Mahindra Manu Low Duration Dir Dl IDCW-R,Low Duration,,F00000YJ13
140618,Mahindra Manu Low Duration Dir Wk IDCW-R,Low Duration,,F00000YJ15
140619,Mahindra Manu Low Duration Dir Mn IDCW-R,Low Duration,,F00000Z8RK
140620,Mahindra Manu Low Duration Reg Gr,Low Duration,,F00000YJ0Y
140621,,,,
140622,,,,
140623,,,,
140624,,,,
140631,Kotak FMP Ser 199 Reg IDCW,Fixed Maturity Short-Term Bond,,F00000YJNR
140632,Kotak FMP Ser 199 Dir Gr,Fixed Maturity Short-Term Bond,,F00000YJNS
140634,Kotak FMP Ser 199 Reg Gr,Fixed Maturity Short-Term Bond,,F00000YJNQ
140635,,,,
140636,,,,
140640,,,,
140641,,,,
140642,,,,
140643,,,,
140644,,,,
140645,,,,
140646,,,,
140647,,,,
140648,,,,
140649,,,,
140650,,,,
140651,,,,
140652,,,,
140653,Sundaram Value Fund Series VII Dir IDCW,Multi-Cap,Mid Value,F00000YJDE
140654,UTI Dual Adv FTF Ser IV-IV Dir IDCW,Conservative Allocation,Large Blend,F00000YKCQ
140655,UTI Dual Adv FTF Ser IV-IV Dir Gr,Conservative Allocation,Large Blend,F00000YKCP
140656,UTI Dual Adv FTF Ser IV-IV Reg Gr,Conservative Allocation,Large Blend,F00000YKCN
140657,UTI Dual Adv FTF Ser IV-IV Reg IDCW,Conservative Allocation,Large Blend,F00000YKCO
140658,Sundaram Value Fund Series VII Reg IDCW,Multi-Cap,Mid Value,F00000YJDC
140659,Sundaram Value Fund Series VII Reg Gr,Multi-Cap,Mid Value,F00000YJDB
140660,Sundaram Value Fund Series VII Dir Gr,Multi-Cap,Mid Value,F00000YJDD
140661,,,,
140662,,,,
140663,,,,
140665,,,,
140666,,,,
140667,,,,
140668,,,,
140669,,,,
140670,,,,
140671,,,,
140672,,,,
140673,,,,
140674,,,,
140675,,,,
140676,,,,
140678,,,,
140687,Aditya BSL FTP Ser OD Reg Gr,Fixed Maturity Short-Term Bond,,F00000YJD1
140688,Aditya BSL FTP Ser OD Reg IDCW,Fixed Maturity Short-Term Bond,,F00000YJD2
140690,Aditya BSL FTP Ser OD Dir IDCW,Fixed Maturity Short-Term Bond,,F00000YJD4
140692,Aditya BSL FTP Ser OD Dir Gr,Fixed Maturity Short-Term Bond,,F00000YJD3
140693,,,,
140694,,,,
140695,,,,
140696,,,,
140697,,,,
140698,,,,
140699,HDFC FMP 1150D Feb 2017(1) Reg IDCW,Fixed Maturity Short-Term Bond,,F00000YJPF
140700,HDFC FMP 1150D Feb 2017(1) Reg Qt IDCW,Fixed Maturity Short-Term Bond,,F00000YJPG
140701,HDFC FMP 1150D Feb 2017(1) Dir Gr,Fixed Maturity Short-Term Bond,,F00000YJPH
140702,HDFC FMP 1150D Feb 2017(1) Dir IDCW,Fixed Maturity Short-Term Bond,,F00000YJPI
140703,HDFC FMP 1150D Feb 2017(1) Dir Qt IDCW,Fixed Maturity Short-Term Bond,,F00000YJPJ
140704,HDFC FMP 1150D Feb 2017(1) Reg Gr,Fixed Maturity Short-Term Bond,,F00000YJPE
140715,HDFC FMP 1155D Feb 2017(1) Reg Gr,Fixed Maturity Short-Term Bond,,F00000YJNK
140716,HDFC FMP 1155D Feb 2017(1) Reg IDCW,Fixed Maturity Short-Term Bond,,F00000YJNL
140717,HDFC FMP 1155D Feb 2017(1) Dir Gr,Fixed Maturity Short-Term Bond,,F00000YJNN
140718,HDFC FMP 1155D Feb 2017(1) Dir IDCW,Fixed Maturity Short-Term Bond,,F00000YJNO
140719,HDFC FMP 1155D Feb 2017(1) Dir Qt IDCW,Fixed Maturity Short-Term Bond,,F00000YJNP
140720,HDFC FMP 1155D Feb 2017(1) Reg Qt IDCW,Fixed Maturity Short-Term Bond,,F00000YJNM
140733,SBI Debt Fund Series B 46 Reg Gr,Fixed Maturity Short-Term Bond,,F00000YN8I
